,id,county,chci09,chci10,chci11,chci12,chci13,chci14,chci15,chci16,chci17,pop09,pop10,pop11,pop12,pop13,pop14,pop15,pop16,pop17,chcig,chcigr,popg,popgr,fips
960,20141,"Osborne County, Kansas",131.44,133.27,134.25,134.34,134.27,135.96,137.25,138.46,139.21,2769,2817,2825,2810,2798,2781,2743,2697,2642,7.77,0.059114425,-127,-0.045864933,20141
961,20143,"Ottawa County, Kansas",136.48,137.34,136.23,137.81,139.44,138.96,140.26,139.69,140.59,4101,4212,4253,4237,4191,4206,4158,4129,4109,4.11,0.030114302,8,0.001950744,20143
962,20145,"Pawnee County, Kansas",132.3,134.41,139.35,141.24,141.09,139.75,140.67,141.3,137.96,4585,4901,4906,4829,4986,4967,4981,5052,5038,5.66,0.042781557,453,0.098800436,20145
963,20147,"Phillips County, Kansas",133.85,132.63,133.04,135.05,135.9,137.85,139.15,140.74,139.95,3749,3930,3928,3930,3916,3885,3812,3801,3769,6.1,0.045573403,20,0.005334756,20147
964,20149,"Pottawatomie County, Kansas",144.66,145.3,146.02,145.52,146.83,149.04,149.88,149.75,150.26,12248,13173,13450,13640,13810,14012,14178,14399,14674,5.6,0.038711461,2426,0.198073155,20149
965,20151,"Pratt County, Kansas",139.08,140.01,139.34,140.74,140.19,140.89,142.18,141.79,143.81,6458,6427,6433,6423,6376,6367,6383,6328,6265,4.73,0.034009203,-193,-0.029885413,20151
966,20153,"Rawlins County, Kansas",134.74,136.75,138.4,138.33,139.25,140.52,141.3,141.48,144.22,1862,1940,1938,1930,1968,1963,1913,1902,1873,9.48,0.070357726,11,0.005907626,20153
967,20155,"Reno County, Kansas",135.22,135.85,136.95,137.13,137.32,137.04,137.37,136.33,136.87,42738,42998,43093,43221,43207,43326,43341,43380,43237,1.65,0.012202337,499,0.011675792,20155
968,20157,"Republic County, Kansas",136.97,138.34,138.88,139.56,139.17,139.6,138.94,141.17,143.33,3624,3827,3773,3739,3672,3638,3607,3547,3523,6.36,0.046433526,-101,-0.027869757,20157
969,20159,"Rice County, Kansas",135.59,136.58,138.32,137.97,138.05,138.55,137.92,138.9,139.32,6404,6641,6628,6575,6498,6516,6401,6380,6354,3.73,0.027509403,-50,-0.00780762,20159
970,20161,"Riley County, Kansas",158.53,158.8,162.29,162.49,161.77,162.69,162.09,163.15,162.71,30151,32680,33582,34514,35483,36409,36876,37238,37648,4.18,0.026367249,7497,0.248648469,20161
971,20163,"Rooks County, Kansas",138.42,137.7,137.86,138.28,138.72,139.94,140.43,141.99,143.22,3561,3643,3682,3676,3656,3691,3651,3627,3608,4.8,0.03467707,47,0.01319854,20163
972,20165,"Rush County, Kansas",130.5,131.44,132.46,134.27,136.35,137.99,139.3,141.9,140.71,2336,2448,2471,2438,2386,2386,2350,2309,2294,10.21,0.078237548,-42,-0.017979452,20165
973,20167,"Russell County, Kansas",136.17,137,136.96,137.06,139.51,141.75,141.52,142.06,141.87,4804,5042,5101,5117,5069,5005,4989,4996,5134,5.7,0.04185944,330,0.068692756,20167
974,20169,"Saline County, Kansas",138.24,139.56,140.13,141,140.31,140.38,139.9,140.14,140.89,35788,36148,36349,36430,36497,36579,36610,36669,37069,2.65,0.01916956,1281,0.035794121,20169
975,20171,"Scott County, Kansas",137.73,135.65,134.93,136.5,135.65,132.84,134.98,139.44,140.52,3412,3333,3504,3440,3510,3460,3440,3323,3302,2.79,0.020257025,-110,-0.032239156,20171
976,20173,"Sedgwick County, Kansas",141.97,142.24,142.48,143.02,143.5,144.16,144.25,145.02,145.67,302392,306701,311109,314709,317746,320448,323131,325515,328321,3.7,0.026061844,25929,0.085746316,20173
977,20175,"Seward County, Kansas",116.8,117.33,115.61,114.91,114.75,116.22,115.07,116.08,117.19,12715,12638,12779,12891,13055,13234,13258,13194,13265,0.39,0.003339041,550,0.043255997,20175
978,20177,"Shawnee County, Kansas",143.3,143.93,143.99,144.26,144.05,144.54,144.6,145.12,146.39,115908,116622,117630,118361,118896,119273,119669,119829,120131,3.09,0.021563154,4223,0.036434068,20177
979,20179,"Sheridan County, Kansas",135.66,138.73,138.26,138.01,138.47,136.72,137.58,138.52,141.58,1790,1808,1776,1773,1778,1791,1804,1858,1808,5.92,0.043638508,18,0.010055866,20179
980,20181,"Sherman County, Kansas",136.85,136.05,133.69,132.01,133.94,133.37,133.17,137.49,137.61,4164,4342,4265,4269,4243,4171,4113,4132,4064,0.76,0.005553526,-100,-0.02401537,20181
981,20183,"Smith County, Kansas",131.86,131.93,131.29,131.59,133.87,135.9,135.92,138.6,138.52,3015,3050,3041,2963,2868,2758,2745,2759,2738,6.66,0.050508115,-277,-0.091873964,20183
982,20185,"Stafford County, Kansas",134.61,136.12,136.02,135.84,135.53,136.61,136.9,137.43,138.62,3011,3085,3073,3073,3046,3038,3005,2976,2941,4.01,0.029789763,-70,-0.02324809,20185
983,20187,"Stanton County, Kansas",120.5,120.05,122.77,126.29,129.53,130.52,135.12,134.75,131.26,1489,1469,1364,1350,1322,1372,1332,1415,1368,10.76,0.089294606,-121,-0.081262592,20187
984,20189,"Stevens County, Kansas",125.72,126.76,127.08,127.72,128.35,128.28,126.74,128.27,128.57,3307,3614,3565,3662,3599,3655,3616,3549,3555,2.85,0.022669424,248,0.07499244,20189
985,20191,"Sumner County, Kansas",135.83,136.36,135.96,137.04,135.46,136.36,137.88,137.6,138.63,15586,15892,15962,15874,15917,15851,15769,15758,15641,2.8,0.020614003,55,0.003528808,20191
986,20193,"Thomas County, Kansas",138.47,138.97,140.21,144.15,145.26,148.68,146.27,147.21,144.9,4468,4883,4862,4928,4964,4989,5001,5046,5030,6.43,0.046436051,562,0.125783348,20193
987,20195,"Trego County, Kansas",136.26,136.83,135.28,133.52,138.12,140.06,142.58,143.55,141.77,2159,2210,2129,2096,2098,2075,2122,2163,2121,5.51,0.040437399,-38,-0.017600741,20195
988,20197,"Wabaunsee County, Kansas",137.46,138.91,137.38,137.93,138.6,140.91,140.93,141.74,141.15,4606,4742,4826,4831,4839,4833,4795,4766,4741,3.69,0.026844173,135,0.029309596,20197
989,20199,"Wallace County, Kansas",131.69,136.13,135.71,136.17,134.98,136,139.48,138.75,140.32,1054,1037,1072,1056,1075,1082,1075,1061,1087,8.63,0.06553269,33,0.031309298,20199
990,20201,"Washington County, Kansas",133.61,133.02,133.24,133.73,133.29,132.5,133.97,136,136.6,4097,4206,4193,4163,4128,4065,4032,3951,3911,2.99,0.022378564,-186,-0.045399072,20201
991,20203,"Wichita County, Kansas",121.84,127.72,130.31,128.86,127.3,131.06,127.89,130.31,133.18,1485,1524,1469,1510,1444,1444,1397,1423,1461,11.34,0.093072882,-24,-0.016161616,20203
992,20205,"Wilson County, Kansas",128.52,126.89,126.86,127.21,128.88,128.7,131.39,132.93,133.66,6604,6567,6511,6447,6387,6362,6271,6218,6150,5.14,0.039993775,-454,-0.068746214,20205
993,20207,"Woodson County, Kansas",130.45,130.54,132.71,133.83,135.49,135.6,134.06,133.01,132.9,2408,2457,2454,2431,2402,2369,2347,2331,2348,2.45,0.018781142,-60,-0.024916944,20207
994,20209,"Wyandotte County, Kansas",127.38,127.09,127.04,127.25,127.34,127.5,127.73,127.82,128.4,96641,96423,97237,97824,98698,99565,100606,101519,102821,1.02,0.008007537,6180,0.063948014,20209
995,21001,"Adair County, Kentucky",120.23,121.83,121.32,123.58,122.91,124.58,125.05,126.99,126.65,11967,12228,12337,12372,12375,12489,12634,12753,12861,6.42,0.053397654,894,0.07470544,21001
996,21003,"Allen County, Kentucky",117.87,119.72,120.14,121.08,123.86,125.08,125.96,124.95,126.74,12701,13142,13301,13429,13473,13512,13724,13827,14073,8.87,0.075252397,1372,0.10802299,21003
997,21005,"Anderson County, Kentucky",133.55,133.9,135.02,135.77,136.17,134.02,135.45,135.49,136.35,14236,14156,14258,14469,14521,14588,14725,14970,15096,2.8,0.02096593,860,0.060410228,21005
998,21007,"Ballard County, Kentucky",128.74,126.95,128.09,128.81,129.86,128.96,131.09,133.06,131.89,5796,5791,5807,5870,5859,5841,5804,5766,5710,3.15,0.02446792,-86,-0.014837819,21007
999,21009,"Barren County, Kentucky",124.76,124.78,124.81,124.94,126.35,126.83,128.45,128.85,129.24,28046,28523,28647,28802,28876,29028,29283,29416,29531,4.48,0.035908945,1485,0.052948727,21009
1000,21011,"Bath County, Kentucky",120.42,122.32,122.77,123.05,122.08,122.57,123,122.5,122.49,7910,7851,7872,7892,7885,7965,8037,8115,8116,2.07,0.017189836,206,0.026042984,21011
1001,21013,"Bell County, Kentucky",116.52,118.23,117.56,118.03,119.16,118.42,116.46,117.46,117.05,19716,19716,19753,19753,19641,19635,19492,19428,19355,0.53,0.004548575,-361,-0.018310002,21013
1002,21015,"Boone County, Kentucky",142.13,143.79,144.61,145.11,146.43,147.32,147.12,147.83,148.31,72679,73330,75248,76832,78129,79571,80765,81533,83393,6.18,0.04348132,10714,0.147415347,21015
1003,21017,"Bourbon County, Kentucky",130.01,130,128.95,129.74,128.43,129.21,129.91,131.85,133.23,13355,13648,13750,13686,13688,13761,13852,13879,13912,3.22,0.024767326,557,0.041707226,21017
1004,21019,"Boyd County, Kentucky",132.01,131.54,132.12,132.95,134.07,134.46,135.85,137.01,137.08,34383,35017,35101,35131,35126,35099,34832,34732,34571,5.07,0.038406181,188,0.005467818,21019
1005,21021,"Boyle County, Kentucky",135.11,135.99,137.57,138.13,137.02,137.03,137.89,138.77,139.04,19024,18983,19045,19188,19335,19552,19713,19857,19764,3.93,0.02908741,740,0.038898234,21021
1006,21023,"Bracken County, Kentucky",117.85,120.22,122.5,125.72,126.88,128.72,128.32,128.81,129.11,5835,5610,5622,5637,5668,5674,5674,5698,5654,11.26,0.095545185,-181,-0.031019709,21023
1007,21025,"Breathitt County, Kentucky",114.6,116.86,116.68,116.99,116.48,119.57,120.13,122.18,123.64,10630,9749,9597,9538,9508,9460,9452,9401,9298,9.04,0.078883072,-1332,-0.125305738,21025
1008,21027,"Breckinridge County, Kentucky",119.91,119.37,119.78,120.56,120.76,121.67,122.42,123.88,123.97,12961,13560,13656,13729,13733,13834,13832,13867,13844,4.06,0.033858727,883,0.068127459,21027
1009,21029,"Bullitt County, Kentucky",127.29,127.25,128.52,128.97,129.52,130.25,131.13,131.47,131.33,49762,48084,48993,49779,50580,51310,52336,53090,54121,4.04,0.03173855,4359,0.087596962,21029
1010,21031,"Butler County, Kentucky",115.93,117.12,117,117.68,119.08,119.8,119.45,122.34,123.78,9132,8774,8751,8739,8808,8876,8952,8995,8971,7.85,0.067713275,-161,-0.017630311,21031
1011,21033,"Caldwell County, Kentucky",125.43,128.66,129.37,131.06,131.61,134.28,132.74,131.96,133.98,9121,9110,9097,9071,9075,9017,9003,8938,9005,8.55,0.068165511,-116,-0.012717904,21033
1012,21035,"Calloway County, Kentucky",141.9,142.22,143.01,142.06,141.74,141.83,141.5,143.02,143.58,21259,22347,22331,22450,22711,22927,23019,23270,23728,1.68,0.011839323,2469,0.116139047,21035
1013,21037,"Campbell County, Kentucky",140.07,140.96,141.81,142.61,143.83,143.73,144.62,146.04,147.17,58140,58522,59029,59501,60092,60765,61352,61794,62597,7.1,0.050688941,4457,0.076659787,21037
1014,21039,"Carlisle County, Kentucky",123.57,123.11,125,130,130.95,127.82,128.6,130.91,131.14,3652,3602,3541,3562,3537,3553,3535,3496,3435,7.57,0.061260824,-217,-0.059419496,21039
1015,21041,"Carroll County, Kentucky",120.49,120.54,119.02,120.31,120.6,122.1,123.86,124.71,124.21,6982,7063,7135,7147,7168,7096,7087,7196,7122,3.72,0.030873931,140,0.020051561,21041
1016,21043,"Carter County, Kentucky",122.02,119.69,120.87,120.51,122.1,123.43,125.26,125.89,125.22,18027,18703,18667,18538,18449,18496,18393,18391,18647,3.2,0.026225209,620,0.034392855,21043
1017,21045,"Casey County, Kentucky",112.99,114.69,113.76,114.59,115.5,116.69,120.15,121.24,122.01,11138,10912,10821,10916,11016,11056,11050,11088,11001,9.02,0.079830073,-137,-0.012300233,21045
1018,21047,"Christian County, Kentucky",128.98,129.49,129,129.97,131.18,132.05,133.25,133.57,133.77,43071,41563,42080,42375,42504,42455,42158,41893,41214,4.79,0.037137541,-1857,-0.043114857,21047
1019,21049,"Clark County, Kentucky",129.83,130.51,130.28,130.55,132.65,133.7,134.38,134.39,136.26,24441,24262,24506,24650,24792,24799,24835,24981,24963,6.43,0.049526304,522,0.021357555,21049
1020,21051,"Clay County, Kentucky",109.26,108.18,109.57,110.84,112.73,113.32,112.71,114.22,113.6,16236,15049,15106,14994,14993,15057,14919,14897,14739,4.34,0.039721765,-1497,-0.092202513,21051
1021,21053,"Clinton County, Kentucky",108.72,105.85,112.23,113.51,113.97,115.86,117.41,119.37,120.12,6503,6935,6930,6987,7017,6989,6967,6982,7129,11.4,0.104856512,626,0.096263263,21053
1022,21055,"Crittenden County, Kentucky",119.39,120.34,121,121.8,122.97,123.47,124.01,125.09,126.93,6255,6374,6512,6545,6498,6468,6476,6459,6428,7.54,0.063154368,173,0.027657874,21055
1023,21057,"Cumberland County, Kentucky",114.73,115.8,117.7,120.35,123.19,120.8,123.41,125.21,126.19,4822,4788,4784,4787,4762,4782,4782,4786,4742,11.46,0.09988669,-80,-0.016590626,21057
1024,21059,"Daviess County, Kentucky",133.91,134.4,134.93,135.48,135.82,136.82,136.97,137.78,138.47,62198,63474,64151,64744,65223,65614,66181,66401,66803,4.56,0.034052722,4605,0.07403775,21059
1025,21061,"Edmonson County, Kentucky",117.59,118.1,120.87,120.18,121.94,123.98,125.35,123.48,124.38,8366,8223,8347,8232,8462,8511,8526,8595,8612,6.79,0.057743005,246,0.029404733,21061
1026,21063,"Elliott County, Kentucky",109.87,113.61,114.59,113.7,114.35,114.97,115.77,118.17,118.19,5666,5151,5261,5401,5451,5665,5655,5639,5538,8.32,0.075725858,-128,-0.022590893,21063
1027,21065,"Estill County, Kentucky",112.14,113.08,114.28,115.81,117.27,117.68,117.47,119.55,119.86,10324,10244,10318,10297,10294,10277,10210,10190,10241,7.72,0.068842518,-83,-0.00803952,21065
1028,21067,"Fayette County, Kentucky",152.09,152.89,153.17,153.67,153.72,154.32,155.2,155.73,156.46,180591,185370,188392,191699,194245,196497,199042,200906,203859,4.37,0.028732987,23268,0.12884363,21067
1029,21069,"Fleming County, Kentucky",122.09,122.79,123.32,124.38,123.35,122.42,125.39,124.64,125.57,9864,9623,9680,9745,9805,9837,9818,9817,9848,3.48,0.028503563,-16,-0.00162206,21069
1030,21071,"Floyd County, Kentucky",119.38,118.57,119.34,121.22,123,123.04,124.04,123.51,123.36,28863,27592,27405,27304,27405,27122,26910,26544,26169,3.98,0.033338918,-2694,-0.093337491,21071
1031,21073,"Franklin County, Kentucky",139.78,139.72,140.5,140.75,140.34,141.01,140.9,142.59,142.66,33254,33519,33592,33701,33841,34200,34510,34721,34882,2.88,0.020603806,1628,0.048956517,21073
1032,21075,"Fulton County, Kentucky",123.27,123.13,124.13,125.62,125.41,124.68,124.63,125.42,127.2,4867,4892,4807,4831,4720,4652,4498,4437,4408,3.93,0.031881236,-459,-0.094308609,21075
1033,21077,"Gallatin County, Kentucky",118.88,118.17,119.86,119.53,119.71,122.84,124.76,123.4,125.43,5066,5445,5464,5501,5507,5620,5613,5618,5790,6.55,0.055097577,724,0.142913541,21077
1034,21079,"Garrard County, Kentucky",123.47,124.53,125.46,127.17,127.03,128.54,127.03,128.37,129.5,11691,11924,11780,11785,11799,11873,11950,12040,12191,6.03,0.048837774,500,0.042767941,21079
1035,21081,"Grant County, Kentucky",124.24,124.64,125.81,127.34,125.94,126.1,126.93,127.1,127.51,16027,15585,15697,15701,15671,15725,15714,15780,15908,3.27,0.026320026,-119,-0.00742497,21081
1036,21083,"Graves County, Kentucky",126.13,126.65,127.72,128.77,130.44,130.18,131.64,130.79,131.08,25446,25124,25132,25197,25265,25360,25384,25331,25225,4.95,0.039245223,-221,-0.008685059,21083
1037,21085,"Grayson County, Kentucky",116.33,116.72,116.54,118.59,120.55,120.23,121.5,123.4,124.28,17104,17193,17392,17431,17449,17504,17540,17649,17689,7.95,0.068340067,585,0.034202526,21085
1038,21087,"Green County, Kentucky",120.07,119.98,121.39,120.31,121.6,120.98,120.83,121.09,120.84,8142,8021,8028,7947,7952,7888,7915,7916,7931,0.77,0.006412926,-211,-0.025915009,21087
1039,21089,"Greenup County, Kentucky",127.55,129.05,129.11,130.14,130.54,130.27,132.18,133.37,134.21,26413,25806,25904,25908,25908,25858,25779,25679,25554,6.66,0.052214818,-859,-0.032521864,21089
1040,21091,"Hancock County, Kentucky",127.04,127.15,127.1,127.39,127.27,128.14,128.54,129.04,128.22,5719,5708,5720,5752,5770,5770,5795,5849,5803,1.18,0.009288413,84,0.014687882,21091
1041,21093,"Hardin County, Kentucky",135.41,135.6,136.17,136.91,137.55,139.15,140.37,141.02,141.46,61958,64604,66146,67321,68174,69128,69451,69718,70244,6.05,0.044679123,8286,0.133735756,21093
1042,21095,"Harlan County, Kentucky",117.8,118.29,118.71,119.58,120,119.94,121.59,121.85,121.29,21079,20301,20167,20019,19919,19715,19523,19405,19089,3.49,0.029626486,-1990,-0.094406756,21095
1043,21097,"Harrison County, Kentucky",125.58,126.27,125.71,126.72,126.36,126.15,126.69,127.8,128.62,12757,12790,12943,12958,12825,12793,12810,12805,12759,3.04,0.024207676,2,0.000156777,21097
1044,21099,"Hart County, Kentucky",114.36,116.36,116.97,117.63,118.07,119.64,120.45,121.85,123.2,12398,12191,12192,12251,12271,12336,12444,12537,12494,8.84,0.077299755,96,0.007743184,21099
1045,21101,"Henderson County, Kentucky",132.55,132.11,133.1,132.86,133.02,132.64,133.59,134.43,134.15,31008,31323,31462,31596,31722,31853,32024,31966,31892,1.6,0.012070917,884,0.028508772,21101
1046,21103,"Henry County, Kentucky",126.79,127.33,126.81,126.45,126.04,124.94,125.29,125.99,126.38,10822,10491,10492,10490,10499,10526,10549,10635,10691,-0.41,-0.003233694,-131,-0.012104971,21103
1047,21105,"Hickman County, Kentucky",126.25,127.25,125.51,125.04,124.21,126.64,123.82,119.62,120.84,3490,3569,3590,3497,3485,3456,3399,3304,3297,-5.41,-0.042851485,-193,-0.05530086,21105
1048,21107,"Hopkins County, Kentucky",126.4,125.94,126.86,129.03,129.13,129.59,131.06,131.21,131.68,31994,32328,32518,32593,32516,32310,32279,32189,31931,5.28,0.041772152,-63,-0.001969119,21107
1049,21109,"Jackson County, Kentucky",112.29,109.31,110.1,112.68,115.23,116.05,118.93,121.62,120.38,9197,9245,9275,9260,9251,9264,9241,9273,9173,8.09,0.072045596,-24,-0.002609547,21109
1050,21111,"Jefferson County, Kentucky",142.97,143.27,144.25,145.05,145.74,146.24,147.05,147.48,148.07,481847,493092,498002,502301,507007,511378,515934,520121,524906,5.1,0.035671819,43059,0.089362391,21111
1051,21113,"Jessamine County, Kentucky",140.49,141.41,140.93,141.42,141.38,142.16,143.27,142.8,144.67,29246,30075,30645,31042,31473,31948,32484,33007,33487,4.18,0.029753007,4241,0.145011284,21113
1052,21115,"Johnson County, Kentucky",119.05,118.41,118.96,119.81,121.02,122.61,123.8,125.34,128.95,16230,16091,16121,16200,16229,16190,16189,16204,16083,9.9,0.083158337,-147,-0.009057301,21115
1053,21117,"Kenton County, Kentucky",141.68,141.54,141.86,143.12,144.3,144.22,144.49,144.57,145.34,103749,104296,105071,106148,107136,107983,109078,110045,110904,3.66,0.025832863,7155,0.06896452,21117
1054,21119,"Knott County, Kentucky",115.01,116.84,116.34,117.55,119.41,119.07,120.42,121.84,123.51,11698,11299,11269,11239,11113,11035,10934,10913,10785,8.5,0.073906617,-913,-0.078047529,21119
1055,21121,"Knox County, Kentucky",113.12,113,113.69,115.52,115.86,117.09,118.22,118.31,117.04,21210,20852,21024,21112,21113,21187,21295,21288,21046,3.92,0.034653465,-164,-0.007732202,21121
1056,21123,"Larue County, Kentucky",123.21,123.75,123.6,123.94,125.04,125.78,125.91,126.84,128.58,9397,9639,9635,9675,9699,9800,9816,9905,9860,5.37,0.043584125,463,0.049271044,21123
1057,21125,"Laurel County, Kentucky",122.08,123.37,123.32,123.88,123.49,122.28,124.19,124.68,125.69,38375,39043,39460,39784,40098,40485,40652,40879,40974,3.61,0.029570773,2599,0.067726384,21125
1058,21127,"Lawrence County, Kentucky",115.71,116.6,118.46,118.56,119.83,123.35,124.21,123.86,123.67,11071,10714,10828,10828,10839,10863,10897,10899,10958,7.96,0.068792671,-113,-0.010206847,21127
1059,21129,"Lee County, Kentucky",113.3,114.44,115.15,113.94,114.88,117.14,116.54,114.79,116.82,5193,5625,5641,5652,5494,5613,5136,4962,4943,3.52,0.031067961,-250,-0.048141729,21129
1060,21131,"Leslie County, Kentucky",111.03,109.5,109.68,109.48,112.12,113.25,114.15,114.28,117.12,8183,7850,7894,7872,7842,7766,7724,7658,7534,6.09,0.054850041,-649,-0.079310766,21131
1061,21133,"Letcher County, Kentucky",120.21,120.83,118.95,121.09,121.79,122.74,122.52,122.72,123.9,16719,17044,17060,17061,16997,16904,16744,16557,16385,3.69,0.030696282,-334,-0.019977271,21133
1062,21135,"Lewis County, Kentucky",114.62,114.58,112.39,116.48,119.13,119.9,120.55,121.71,121.85,9479,9616,9515,9574,9503,9501,9505,9500,9518,7.23,0.063077997,39,0.004114358,21135
1063,21137,"Lincoln County, Kentucky",117.69,119.42,120.08,119.86,120.77,122.51,122.18,121.5,123.15,16954,16612,16553,16621,16785,16775,16790,16801,16843,5.46,0.046393067,-111,-0.006547128,21137
1064,21139,"Livingston County, Kentucky",125.45,124.09,124.01,126.8,127.26,125.66,126.2,125.42,124.59,7029,6839,6795,6817,6827,6817,6813,6815,6743,-0.86,-0.006855321,-286,-0.040688576,21139
1065,21141,"Logan County, Kentucky",119.96,120.2,120.59,122.01,123.81,124.46,125.32,125.26,128.01,18487,18300,18232,18222,18341,18216,18250,18219,18311,8.05,0.067105702,-176,-0.009520203,21141
1066,21143,"Lyon County, Kentucky",126.15,125.75,128.23,129.96,129.53,132.74,135.38,135.25,131.98,6669,6532,6648,6644,6593,6672,6629,6584,6547,5.83,0.046214824,-122,-0.018293597,21143
1067,21145,"McCracken County, Kentucky",136.3,137.12,137.74,137.9,138.88,139.59,139.93,139.98,141.08,45379,45586,45827,45985,46094,46102,46038,46026,45970,4.78,0.035069699,591,0.013023645,21145
1068,21147,"McCreary County, Kentucky",113.35,113.49,116.35,115.08,115.77,116.45,117.63,118.04,118.14,12115,11958,12330,12408,12370,12667,12275,12283,12234,4.79,0.042258491,119,0.009822534,21147
1069,21149,"McLean County, Kentucky",124.33,122.64,124.68,124.56,125.32,125.28,126.33,126.3,128,6604,6533,6569,6557,6562,6576,6575,6578,6476,3.67,0.029518218,-128,-0.019382193,21149
1070,21151,"Madison County, Kentucky",138.71,140.04,140.22,139.82,141.45,141.92,142.22,142.8,143.91,48220,49941,50496,51198,51571,52281,52635,53115,53820,5.2,0.037488285,5600,0.116134384,21151
1071,21153,"Magoffin County, Kentucky",115.78,116.1,114.71,115.53,114.53,115.22,116.3,117.81,118.42,8128,8528,8943,8981,8959,8910,8912,8842,8805,2.64,0.022801866,677,0.083292323,21153
1072,21155,"Marion County, Kentucky",123.21,124.25,127.56,126.59,126.47,126.08,126.68,126.7,126.23,12641,13135,13281,13416,13509,13603,13406,13237,13137,3.02,0.024510997,496,0.039237402,21155
1073,21157,"Marshall County, Kentucky",129.09,130.11,130.88,131.66,130.63,132.09,131.75,132.38,134.1,22394,22469,22575,22594,22593,22582,22617,22645,22633,5.01,0.038810132,239,0.010672502,21157
1074,21159,"Martin County, Kentucky",110.04,114.38,115.94,118.35,118.54,119.14,117.8,117.85,118.97,8835,9125,8935,8955,8854,8997,8765,8719,8547,8.93,0.081152308,-288,-0.032597623,21159
